event_price_request_id,dat_rate,bid_to_dat,pwin,margin_dollars_no_appetite,expected_margin_dollars_no_appetite,margin_dollars_with_appetite,expected_margin_dollars_with_appetite,margin_dollars,expected_margin_dollars,bid_made_at_this_level
80218251,3596.82,0.96,0.02125586092616064,14.0044592106874,0.2976768373284608,14.0044592106874,0.2976768373284608,14.0044592106874,0.2976768373284608,False
80218251,3596.82,0.97,0.016316238211988448,49.9726592106872,0.815365811768091,49.9726592106872,0.815365811768091,49.9726592106872,0.815365811768091,False
80218251,3596.82,0.98,0.012509856100322573,85.94085921068745,1.0751077818637818,85.94085921068745,1.0751077818637818,85.94085921068745,1.0751077818637818,False
80218251,3596.82,0.99,0.009582806634681898,121.90905921068725,1.1682309414320022,121.10904774518794,1.1605645862525937,121.90905921068725,1.1682309414320022,True
80218251,3596.82,1.0,0.007335539112506287,157.8772592106875,1.1581148099152916,152.29429732308503,1.1171607746251517,157.8772592106875,1.1581148099152916,False
80218251,3596.82,1.01,0.005612292788622024,193.84545921068775,1.0879174728352676,179.16717547628264,1.0055386468833178,193.84545921068775,1.0879174728352676,False
80218251,3596.82,1.02,0.004292116761866836,229.81365921068755,0.9863870588041447,201.72768240197746,0.8658387669700769,229.81365921068755,0.9863870588041447,False
80218251,3596.82,1.03,0.003281460103982219,265.7818592106878,0.8721525673620911,220.390929618855,0.7232040428238259,265.7818592106878,0.8721525673620911,False
80218251,3596.82,1.04,0.002508181404170784,301.7500592106876,0.7568438872196797,238.37502961166626,0.5978878164906413,301.7500592106876,0.7568438872196797,False
80218251,3596.82,1.05,0.0019167760168296096,337.71825921068785,0.6473302597004919,256.35912959044293,0.4913830312942749,337.71825921068785,0.6473302597004919,False
80218251,3596.82,1.06,0.0014646136602173647,373.68645921068764,0.5473062927982322,274.34322955788247,0.40180684159862295,373.68645921068764,0.5473062927982322,False
80218251,3596.82,1.07,0.001118995613445197,409.6546592106879,0.45840176668414684,292.3273296309502,0.3271129995471814,409.6546592106879,0.45840176668414684,False
80218251,3596.82,1.08,0.0008548663390129983,445.6228592106877,0.3809479822339453,310.3114296186383,0.265274795791975,445.6228592106877,0.3809479822339453,False
80218251,3596.82,1.09,0.0006530417445581127,481.59105921068794,0.314499065470537,328.29552961170623,0.21439068538825817,481.59105921068794,0.314499065470537,False
80218251,3596.82,1.1,0.0004988419404027404,517.5592592106877,0.25818026513806436,346.2796295795475,0.17273880234140362,517.5592592106877,0.25818026513806436,False
80218251,3596.82,1.11,0.00038103875820863693,553.527459210688,0.2109154156920225,364.26373053773597,0.13879859954454446,553.527459210688,0.2109154156920225,False
80218251,3596.82,1.12,0.00029104708816591544,589.4956592106878,0.1715709950997175,382.24782970705274,0.11125211779397841,589.4956592106878,0.1715709950997175,False
80218251,3596.82,1.13,0.00022230443671713947,625.4638592106871,0.13904339090876003,400.2319296098384,0.08897333366812894,625.4638592106871,0.13904339090876003,False
80218251,3596.82,1.14,0.00016979541106176303,661.4320592106869,0.11230812838310697,418.2160295814324,0.07101116265539777,661.4320592106869,0.11230812838310697,False
80218251,3596.82,1.15,0.00012968757794297697,697.4002592106872,0.09044415047383833,436.200129605137,0.056569738306902866,697.4002592106872,0.09044415047383833,False
80218251,3596.82,1.16,9.905278594034082e-05,733.3684592106874,0.07264218900559379,454.1842310490148,0.04498821341557636,733.3684592106874,0.07264218900559379,False
80218251,3596.82,1.17,7.565399515051173e-05,769.3366592106877,0.05820339188503627,472.1683296018389,0.03572142051792274,769.3366592106877,0.05820339188503627,False
80218251,3596.82,1.18,5.7782275266383536e-05,805.304859210687,0.046532347048268155,490.1524294493332,0.028322122600928007,805.304859210687,0.046532347048268155,False
80218251,3596.82,1.19,4.4132199912224555e-05,841.2730592106873,0.03712723082985477,508.13652961052793,0.02242518290747583,841.2730592106873,0.03712723082985477,False
80218251,3596.82,1.2,3.370661296013378e-05,877.2412592106875,0.029568831596875036,526.1206294341993,0.017733744426680523,877.2412592106875,0.029568831596875036,False
80218251,3596.82,1.21,2.5743855081032054e-05,913.2094592106878,0.0235095319765476,544.1047294517273,0.01400735330390942,913.2094592106878,0.0235095319765476,False
80218251,3596.82,1.22,1.9662160315118296e-05,949.1776592106871,0.01866288330292925,562.0888295619167,0.01105188067818361,949.1776592106871,0.01866288330292925,False
80218251,3596.82,1.23,1.501717561669756e-05,985.1458592106874,0.0147941083758293,580.0729301926135,0.00871105706319482,985.1458592106874,0.0147941083758293,False
80218251,3596.82,1.24,1.1469508559529825e-05,1021.1140592106876,0.011711676442373227,598.0570295916406,0.006859420219988303,1021.1140592106876,0.011711676442373227,False
80218251,3596.82,1.25,8.759937267907024e-06,1057.0822592106879,0.009259974277703057,616.041129609121,0.00539648164982648,1057.0822592106879,0.009259974277703057,False
80218251,3596.82,1.26,6.690474262158057e-06,1093.0504592106872,0.007313025964589148,634.0252295919196,0.004241929480143591,1093.0504592106872,0.007313025964589148,False
80218251,3596.82,1.27,5.109902342832724e-06,1129.0186592106875,0.005769175091802553,652.0093296164243,0.0033317040009557606,1129.0186592106875,0.005769175091802553,False
80218251,3596.82,1.28,3.90272664990097e-06,1164.9868592106877,0.00454662526222598,669.993429601178,0.002614801212963067,1164.9868592106877,0.00454662526222598,False
80218251,3596.82,1.29,2.9807362133724383e-06,1200.955059210688,0.0035797302356221387,687.9775296268778,0.0020506795365453443,1200.955059210688,0.0035797302356221387,False
80218251,3596.82,1.3,2.276558733290164e-06,1236.9232592106873,0.0028159284481658236,705.9616296655247,0.0016071631133828066,1236.9232592106873,0.0028159284481658236,False
80218251,3596.82,1.31,1.7387378261401138e-06,1272.8914592106876,0.002213224528700308,723.9457298175754,0.0012587518245064293,1272.8914592106876,0.002213224528700308,False
80218251,3596.82,1.32,1.3279731375795985e-06,1308.8596592106878,0.0017381304682933811,741.9298295403222,0.0009852628835985585,1308.8596592106878,0.0017381304682933811,False
80218251,3596.82,1.33,1.014248644325996e-06,1344.827859210688,0.0013639898330562717,759.9139297655358,0.0007707416730691347,1344.827859210688,0.0013639898330562717,False
80218251,3596.82,1.34,7.74639341086059e-07,1380.7960592106874,0.0010696189494811938,777.8980296110404,0.00060259041709004,1380.7960592106874,0.0010696189494811938,False
80218251,3596.82,1.35,5.916360629592933e-07,1416.7642592106877,0.0008382088284608509,795.8821301865971,0.00047087257008325404,1416.7642592106877,0.0008382088284608509,False
80218251,3596.82,1.36,4.518660456492236e-07,1452.732459210688,0.0006564404717298055,813.8662295901338,0.00036775851485233686,1452.732459210688,0.0006564404717298055,False
80218251,3596.82,1.37,3.451157379543441e-07,1488.7006592106882,0.0005137740265966151,831.8503299810033,0.00028708464049895856,1488.7006592106882,0.0005137740265966151,False
80218251,3596.82,1.38,2.6358446430497996e-07,1524.6688592106875,0.000401879024497534,849.8344296201775,0.00022400315287936267,1524.6688592106875,0.000401879024497534,False
80218251,3596.82,1.39,2.0131440222504895e-07,1560.6370592106869,0.00031417871666525776,867.8185294940519,0.00017470436850491606,1560.6370592106869,0.00031417871666525776,False
80218251,3596.82,1.4,1.5375522246311595e-07,1596.605259210687,0.0002454863968157201,885.8027051925208,0.00013619679199530595,1596.605259210687,0.0002454863968157201,False
80218251,3596.82,1.41,1.1743157920037288e-07,1632.5734592106874,0.00019171567947572657,903.78672971062,0.00010613310293025867,1632.5734592106874,0.00019171567947572657,False
80218251,3596.82,1.42,8.968915302024978e-08,1668.5416592106876,0.00014965008819360883,921.7708296025147,8.267284498582253e-05,1668.5416592106876,0.00014965008819360883,False
80218251,3596.82,1.43,6.850068926556008e-08,1704.509859210687,0.00011676010021587484,939.7549273191712,6.437386026206955e-05,1704.509859210687,0.00011676010021587484,False
80218251,3596.82,1.44,5.2317858384828734e-08,1740.4780592106872,9.10580846236863e-05,957.7390296070483,5.010685492060485e-05,1740.4780592106872,9.10580846236863e-05,False
80218251,3596.82,1.45,3.99581131935669e-08,1776.4462592106875,7.098344070782914e-05,975.7231296597332,3.898805526052497e-05,1776.4462592106875,7.098344070782914e-05,False
80218251,3596.82,1.46,3.051827530063488e-08,1812.4144592106877,5.531176342504305e-05,993.7072314163212,3.032623085659498e-05,1812.4144592106877,5.531176342504305e-05,False
80218251,3596.82,1.47,2.3308536134740484e-08,1848.382659210687,4.3083094003040006e-05,1011.6913295880927,2.3581043912907703e-05,1848.382659210687,4.3083094003040006e-05,False
80218251,3596.82,1.48,1.7802049770743176e-08,1884.3508592106873,3.354530778121132e-05,1029.6754289315154,1.8330333233550165e-05,1884.3508592106873,3.354530778121132e-05,False
80218251,3596.82,1.49,1.3596434104474234e-08,1920.3190592106876,2.610949154812407e-05,1047.659531501964,1.4244433783990801e-05,1920.3190592106876,2.610949154812407e-05,False
80218251,3596.82,1.5,1.0384367112457646e-08,1956.2872592106878,2.0314805077067372e-05,1065.643629572747,1.1066034660535232e-05,1956.2872592106878,2.0314805077067372e-05,False
80218251,3596.82,1.51,7.931129545869516e-09,1992.255459210688,1.5800836135465727e-05,1083.627729591146,8.594391902883839e-06,1992.255459210688,1.5800836135465727e-05,False
80218251,3596.82,1.52,6.0574530114066136e-09,2028.2236592106874,1.2285869512291919e-05,1101.61182960943,6.672961894668791e-06,2028.2236592106874,1.2285869512291919e-05,False
80218251,3596.82,1.53,4.626420077612602e-09,2064.1918592106877,9.54981866149681e-06,1119.5959304341297,5.1797210913738195e-06,2064.1918592106877,9.54981866149681e-06,False
80218251,3596.82,1.54,3.5334591431408836e-09,2100.160059210688,7.420829763277305e-06,1137.5800285499242,4.019592552934197e-06,2100.160059210688,7.420829763277305e-06,False
80218251,3596.82,1.55,2.6987029503522767e-09,2136.128259210688,5.764775635462757e-06,1155.5641294677175,3.1185243255157896e-06,2136.128259210688,5.764775635462757e-06,False
80218251,3596.82,1.56,2.061152348950042e-09,2172.0964592106875,4.477021719048177e-06,1173.5482296266596,2.4188616901011527e-06,2172.0964592106875,4.477021719048177e-06,False
80218251,3596.82,1.57,1.574218831453023e-09,2208.0646592106878,3.475976967595366e-06,1191.5323290881483,1.8757326307356435e-06,2208.0646592106878,3.475976967595366e-06,False
80218251,3596.82,1.58,1.202320114900114e-09,2244.032859210688,2.698045845125826e-06,1209.5164297019192,1.454225932732787e-06,2244.032859210688,2.698045845125826e-06,False
80218251,3596.82,1.59,9.182799936601795e-10,2280.0010592106883,2.0936793581971933e-06,1227.5005297616399,1.1271891786873856e-06,2280.0010592106883,2.0936793581971933e-06,False
80218251,3596.82,1.6,7.013424596743193e-10,2315.9692592106876,1.624287576784935e-06,1245.484629667055,8.735112536572511e-07,2315.9692592106876,1.624287576784935e-06,False
80218251,3596.82,1.61,5.356549735513912e-10,2351.937459210688,1.2598269975080273e-06,1263.4687297988057,6.767833090433891e-07,2351.937459210688,1.2598269975080273e-06,False
80218251,3596.82,1.62,4.091100527584625e-10,2387.905659210688,9.769162102219157e-07,1281.452829628108,5.242552347366363e-07,2387.905659210688,9.769162102219157e-07,False
80218251,3596.82,1.63,3.1246052688236977e-10,2423.8738592106874,7.573649031453744e-07,1299.436929887264,4.0602274776298345e-07,2423.8738592106874,7.573649031453744e-07,False
80218251,3596.82,1.64,2.386438079413788e-10,2459.8420592106877,5.870260759444011e-07,1317.4210294908016,3.143943711397364e-07,2459.8420592106877,5.870260759444011e-07,False
80218251,3596.82,1.65,1.8226579733448605e-10,2495.810259210687,4.5490084689062616e-07,1335.4051287126006,2.4339868054936413e-07,2495.810259210687,4.5490084689062616e-07,False
80218251,3596.82,1.66,1.3920671633639848e-10,2531.7784592106873,3.5244056579794615e-07,1353.3892300312782,1.884008706377009e-07,2531.7784592106873,3.5244056579794615e-07,False
80218251,3596.82,1.67,1.0632005651286735e-10,2567.7466592106875,2.730029699180067e-07,1371.373329495854,1.4580448989223828e-07,2567.7466592106875,2.730029699180067e-07,False
80218251,3596.82,1.68,8.120265109547615e-11,2603.714859210688,2.1142854926459227e-07,1389.3574293508173,1.1281950658248207e-07,2603.714859210688,2.1142854926459227e-07,False
80218251,3596.82,1.69,6.201906546293536e-11,2639.683059210687,1.6371067645058907e-07,1407.341529929389,8.728200647339837e-08,2639.683059210687,1.6371067645058907e-07,False
80218251,3596.82,1.7,4.7367474201747e-11,2675.6512592106874,1.267388419935341e-07,1425.325629489186,6.751407498391782e-08,2675.6512592106874,1.267388419935341e-07,False
80218251,3596.82,1.71,3.617722381815471e-11,2711.6194592106876,9.80988640855287e-08,1443.3097295309099,5.2214939124160066e-08,2711.6194592106876,9.80988640855287e-08,False
80218251,3596.82,1.72,2.7630595577273365e-11,2747.587659210688,7.591748342475772e-08,1461.2938282877124,4.037641878898333e-08,2747.587659210688,7.591748342475772e-08,False
80218251,3596.82,1.73,2.1103051350506734e-11,2783.5558592106872,5.8741522233927025e-08,1479.2779296578346,3.1217278111240576e-08,2783.5558592106872,5.8741522233927025e-08,False
80218251,3596.82,1.74,1.6117595983625398e-11,2819.5240592106875,4.5443949652469354e-08,1497.2620295910533,2.4132264474571572e-08,2819.5240592106875,4.5443949652469354e-08,False
80218251,3596.82,1.75,1.2309921251498722e-11,2855.4922592106877,3.515088484514774e-08,1515.246129511643,1.8652560530926558e-08,2855.4922592106877,3.515088484514774e-08,False
80218251,3596.82,1.76,9.401784321428208e-12,2891.460459210688,2.718488761143665e-08,1533.2302296525263,1.4415099934286892e-08,2891.460459210688,2.718488761143665e-08,False
80218251,3596.82,1.77,7.180675377255619e-12,2927.4286592106873,2.1020914891866612e-08,1551.2143291037914,1.113876653784169e-08,2927.4286592106873,2.1020914891866612e-08,False
80218251,3596.82,1.78,5.484288631890821e-12,2963.3968592106876,1.6252123706750138e-08,1569.1984299860155,8.605937110753228e-09,2963.3968592106876,1.6252123706750138e-08,False
80218251,3596.82,1.79,4.188661959729214e-12,2999.365059210688,1.2563326326856769e-08,1587.182518658339,6.648171039051388e-09,2999.365059210688,1.2563326326856769e-08,False
80218251,3596.82,1.8,3.1991184619377427e-12,3035.333259210688,9.710390667674572e-09,1605.1666290275855,5.135118197408521e-09,3035.333259210688,9.710390667674572e-09,False
80218251,3596.82,1.81,2.4433480266261783e-12,3071.3014592106874,7.504258359536535e-09,1623.1507297054882,3.965922132342746e-09,3071.3014592106874,7.504258359536535e-09,False
80218251,3596.82,1.82,1.866123324361333e-12,3107.2696592106877,5.798548386133355e-09,1641.1348350224528,3.0625599940572874e-09,3107.2696592106877,5.798548386133355e-09,False
80218251,3596.82,1.83,1.4252641145573944e-12,3143.237859210688,4.479944124251201e-09,1659.1189290592815,2.3646826713710893e-09,3143.237859210688,4.479944124251201e-09,False
80218251,3596.82,1.84,1.088554957609828e-12,3179.206059210688,3.460740517016999e-09,1677.1030838324002,1.8256188763284903e-09,3179.206059210688,3.460740517016999e-09,False
80218251,3596.82,1.85,8.313910970141969e-13,3215.1742592106875,2.6730672544569816e-09,1695.087129643759,1.4092803482491711e-09,3215.1742592106875,2.6730672544569816e-09,False
80218251,3596.82,1.86,6.349804861595049e-13,3251.142459210688,2.0644120193234107e-09,1713.0712294649372,1.0877668021115066e-09,3251.142459210688,2.0644120193234107e-09,False
80218251,3596.82,1.87,4.849705743197986e-13,3287.110659210688,1.594151944250139e-09,1731.055329635846,8.395108973928445e-10,3287.110659210688,1.594151944250139e-09,False
80218251,3596.82,1.88,3.7039950531170696e-13,3323.0788592106874,1.23086676556343e-09,1749.0394292871597,6.478433393786342e-10,3323.0788592106874,1.23086676556343e-09,False
80218251,3596.82,1.89,2.8289508848568524e-13,3359.0470592106876,9.502579150429883e-10,1767.0235297596976,4.998822778076575e-10,3359.0470592106876,9.502579150429883e-10,False
80218251,3596.82,1.9,2.1606300748693954e-13,3395.015259210687,7.335372073691127e-10,1785.0076296290608,3.85674116844788e-10,3395.015259210687,7.335372073691127e-10,False
80218251,3596.82,1.91,1.650195606229578e-13,3430.983459210687,5.661793829435835e-10,1802.991729615424,2.97528903027964e-10,3430.983459210687,5.661793829435835e-10,False
80218251,3596.82,1.92,1.260347882079712e-13,3466.9516592106875,4.369565180958933e-10,1820.9758289609708,2.2950630293493073e-10,3466.9516592106875,4.369565180958933e-10,False
80218251,3596.82,1.93,9.62599086960488e-14,3502.9198592106877,3.371907458171969e-10,1838.95992787768,1.7701811475319795e-10,3502.9198592106877,3.371907458171969e-10,False
80218251,3596.82,1.94,7.351914621288308e-14,3538.888059210687,2.6017602865613655e-10,1856.9440292047504,1.3652093959224427e-10,3538.888059210687,2.6017602865613655e-10,False
80218251,3596.82,1.95,5.615073744707504e-14,3574.8562592106873,2.0073081522197213e-10,1874.9281295268893,1.0527859713319987e-10,3574.8562592106873,2.0073081522197213e-10,False
80218251,3596.82,1.96,4.2885499604697985e-14,3610.8244592106876,1.5485201091811376e-10,1892.9122296362914,8.117848667579515e-11,3610.8244592106876,1.5485201091811376e-10,False
80218251,3596.82,1.97,3.275408587604144e-14,3646.792659210688,1.194473599319044e-10,1910.8963290600943,6.258966246224667e-11,3646.792659210688,1.194473599319044e-10,False
80218251,3596.82,1.98,2.5016151180796073e-14,3682.760859210687,9.2128502416733e-11,1928.8804294908593,4.82531644338222e-11,3682.760859210687,9.2128502416733e-11,False
80218251,3596.82,1.99,1.910625203429053e-14,3718.7290592106874,7.105097465251951e-11,1946.8645296442326,3.7197284380003194e-11,3718.7290592106874,7.105097465251951e-11,False
80178409,618.29,0.6,0.9999999948107561,-237.7293484329238,-237.72934719928824,-0.0,-0.0,-237.7293484329238,-237.72934719928824,False
80178409,618.29,0.61,0.9999999903526119,-231.54644843292385,-231.5464461991054,-0.0,-0.0,-231.54644843292385,-231.5464461991054,False
80178409,618.29,0.62,0.99999998206442,-225.36354843292384,-225.36354439089789,-0.0,-0.0,-225.36354843292384,-225.36354439089789,False
80178409,618.29,0.63,0.9999999666557391,-219.18064843292382,-219.18064112450708,-0.0,-0.0,-219.18064843292382,-219.18064112450708,False
80178409,618.29,0.64,0.9999999380092687,-212.9977484329238,-212.9977352290376,-0.0,-0.0,-212.9977484329238,-212.9977352290376,False
80178409,618.29,0.65,0.9999998847522611,-206.81484843292384,-206.8148245979802,-0.0,-0.0,-206.81484843292384,-206.8148245979802,False
80178409,618.29,0.66,0.9999997857415065,-200.63194843292382,-200.6319054458248,-0.0,-0.0,-200.63194843292382,-200.6319054458248,False
80178409,618.29,0.67,0.9999996016694249,-194.4490484329238,-194.44897097792253,-0.0,-0.0,-194.4490484329238,-194.44897097792253,False
80178409,618.29,0.68,0.9999992594588929,-188.26614843292379,-188.2660090141018,-0.0,-0.0,-188.26614843292379,-188.2660090141018,False
80178409,618.29,0.69,0.9999986232516299,-182.08324843292388,-182.08299775010838,-0.0,-0.0,-182.08324843292388,-182.08299775010838,False
80178409,618.29,0.7,0.9999974404728911,-175.90034843292386,-175.89989821121358,-0.0,-0.0,-175.90034843292386,-175.89989821121358,False
80178409,618.29,0.71,0.9999952415615622,-169.71744843292385,-169.71664084289364,-0.0,-0.0,-169.71744843292385,-169.71664084289364,False
80178409,618.29,0.72,0.9999911535636744,-163.53454843292383,-163.53310173495407,-0.0,-0.0,-163.53454843292383,-163.53310173495407,False
80178409,618.29,0.73,0.999983553604436,-157.35164843292387,-157.3490605654711,-0.0,-0.0,-157.35164843292387,-157.3490605654711,False
80178409,618.29,0.74,0.9999694247320542,-151.16874843292385,-151.16412640793547,-0.0,-0.0,-151.16874843292385,-151.16412640793547,False
80178409,618.29,0.75,0.9999431586295503,-144.98584843292383,-144.9776072386031,-0.0,-0.0,-144.98584843292383,-144.9776072386031,False
80178409,618.29,0.76,0.9998943306565314,-138.8029484329238,-138.7882812164914,-0.0,-0.0,-138.8029484329238,-138.7882812164914,False
80178409,618.29,0.77,0.9998035666328345,-132.6200484329238,-132.59399743025648,-0.0,-0.0,-132.6200484329238,-132.59399743025648,False
80178409,618.29,0.78,0.9996348698859074,-126.43714843292383,-126.39098242249098,-0.0,-0.0,-126.43714843292383,-126.39098242249098,False
80178409,618.29,0.79,0.9993213949025018,-120.25424843292382,-120.17264328694142,-0.0,-0.0,-120.25424843292382,-120.17264328694142,False
80178409,618.29,0.8,0.9987391318487785,-114.0713484329238,-113.92751950271783,-0.0,-0.0,-114.0713484329238,-113.92751950271783,False
80178409,618.29,0.81,0.9976584406718081,-107.88844843292378,-107.63582123009152,-0.0,-0.0,-107.88844843292378,-107.63582123009152,False
80178409,618.29,0.82,0.9956555173640749,-101.70554843292388,-101.2636904437798,-0.0,-0.0,-101.70554843292388,-101.2636904437798,False
80178409,618.29,0.83,0.991953151976165,-95.5226484329238,-94.75399219814985,-0.0,-0.0,-95.5226484329238,-94.75399219814985,False
80178409,618.29,0.84,0.985142714678274,-89.3397484329239,-88.01240229988473,-0.0,-0.0,-89.3397484329239,-88.01240229988473,False
80178409,618.29,0.85,0.9727267527059823,-83.15684843292388,-80.8888911414216,-0.0,-0.0,-83.15684843292388,-80.8888911414216,False
80178409,618.29,0.86,0.9504568006258529,-76.97394843292386,-73.1604127590962,-0.0,-0.0,-76.97394843292386,-73.1604127590962,False
80178409,618.29,0.87,0.9116539084711658,-70.79104843292384,-64.53693598864662,-0.0,-0.0,-70.79104843292384,-64.53693598864662,False
80178409,618.29,0.88,0.8473413494500701,-64.60814843292383,-54.74515567862411,-0.0,-0.0,-64.60814843292383,-54.74515567862411,False
80178409,618.29,0.89,0.7490966109529891,-58.42524843292381,-43.76615559518966,-0.0,-0.0,-58.42524843292381,-43.76615559518966,False
80178409,618.29,0.9,0.6162593030167183,-52.24234843292379,-32.194833233230156,-0.0,-0.0,-52.24234843292379,-32.194833233230156,False
80178409,618.29,0.91,0.46346561104422934,-46.05944843292377,-21.346970412325188,-0.0,-0.0,-46.05944843292377,-21.346970412325188,False
80178409,618.29,0.92,0.31723720921501397,-39.87654843292387,-12.650324937988106,-0.0,-0.0,-39.87654843292387,-12.650324937988106,False
80178409,618.29,0.93,0.19995159144736893,-33.69364843292385,-6.737098625831273,-0.0,-0.0,-33.69364843292385,-6.737098625831273,False
80178409,618.29,0.94,0.11850165707310704,-27.510748432923833,-3.260069276622857,-0.0,-0.0,-27.510748432923833,-3.260069276622857,False
80178409,618.29,0.95,0.06743369633336986,-21.327848432923815,-1.4382156546699227,-0.0,-0.0,-21.327848432923815,-1.4382156546699227,False
80178409,618.29,0.96,0.03743863421023168,-15.144948432923911,-0.5670061845130597,-0.0,-0.0,-15.144948432923911,-0.5670061845130597,False
80178409,618.29,0.97,0.02049244066067371,-8.962048432923893,-0.1836542457097767,-0.0,-0.0,-8.962048432923893,-0.1836542457097767,False
80178409,618.29,0.98,0.011128080596966324,-2.7791484329238756,-0.030926587752509546,-0.0,-0.0,-2.7791484329238756,-0.030926587752509546,False
80178409,618.29,0.99,0.006016634890256396,3.4037515670761422,0.020479130436235202,3.4037515670761422,0.020479130436235202,3.4037515670761422,0.020479130436235202,False
80178409,618.29,1.0,0.003245317188011264,9.58665156707616,0.03111172510610738,9.58665156707616,0.03111172510610738,9.58665156707616,0.03111172510610738,True
80178409,618.29,1.01,0.001748248923915003,15.769551567076178,0.027569101557763077,15.769551567076178,0.027569101557763077,15.769551567076178,0.027569101557763077,False
80178409,618.29,1.02,0.000941127781142311,21.952451567076196,0.02066006203395647,21.952451567076196,0.02066006203395647,21.952451567076196,0.02066006203395647,False
80178409,618.29,1.03,0.0005064444714066215,28.135351567076214,0.014248993252227374,28.135351567076214,0.014248993252227374,28.135351567076214,0.014248993252227374,False
80178409,618.29,1.04,0.00027247572017843126,34.31825156707623,0.009350890311003673,34.31825156707623,0.009350890311003673,34.31825156707623,0.009350890311003673,False
80178409,618.29,1.05,0.00014658070959875874,40.501151567076136,0.0059366875362688995,40.501151567076136,0.0059366875362688995,40.501151567076136,0.0059366875362688995,False
80178409,618.29,1.06,7.884979380089785e-05,46.68405156707615,0.0036810278398544368,46.68405156707615,0.0036810278398544368,46.68405156707615,0.0036810278398544368,False
80178409,618.29,1.07,4.2414144378394295e-05,52.86695156707617,0.0022423065166115473,52.86695156707617,0.0022423065166115473,52.86695156707617,0.0022423065166115473,False
80178409,618.29,1.08,2.2814636114151058e-05,59.04985156707619,0.0013472008760974758,59.04985156707619,0.0013472008760974758,59.04985156707619,0.0013472008760974758,False
80178409,618.29,1.09,1.2271918113779108e-05,65.2327515670762,0.000800530985567655,65.2327515670762,0.000800530985567655,65.2327515670762,0.000800530985567655,False
80178409,618.29,1.1,6.60099243871272e-06,71.41565156707622,0.00047141417600001233,71.41565156707622,0.00047141417600001233,71.41565156707622,0.00047141417600001233,False
80178409,618.29,1.11,3.5506256303677503e-06,77.59855156707624,0.00027552340607347445,77.59855156707624,0.00027552340607347445,77.59855156707624,0.00027552340607347445,False
80178409,618.29,1.12,1.909852906707055e-06,83.78145156707626,0.00016001024880351694,83.78145156707626,0.00016001024880351694,83.78145156707626,0.00016001024880351694,False
80178409,618.29,1.13,1.027293705210021e-06,89.96435156707605,9.241981205815852e-05,89.96435156707605,9.241981205815852e-05,89.96435156707605,9.241981205815852e-05,False
80178409,618.29,1.14,5.525723591867288e-07,96.14725156707607,5.312831362773913e-05,96.14725156707607,5.312831362773913e-05,96.14725156707607,5.312831362773913e-05,False
80178409,618.29,1.15,2.9722380620665084e-07,102.33015156707609,3.041495713846983e-05,102.32110221647186,3.0412267456039544e-05,102.33015156707609,3.041495713846983e-05,False
80178409,618.29,1.16,1.5987404922268394e-07,108.5130515670761,1.7348420947538366e-05,108.39226478110895,1.7329110274973204e-05,108.5130515670761,1.7348420947538366e-05,False
80178409,618.29,1.17,8.599482766463615e-08,114.69595156707612,9.863258588842164e-06,114.33599991270115,9.83230460835659e-06,114.69595156707612,9.863258588842164e-06,False
80178409,618.29,1.18,4.625585058084765e-08,120.87885156707614,5.591354096471136e-06,120.15230749128008,5.557747182260713e-06,120.87885156707614,5.591354096471136e-06,False
80178409,618.29,1.19,2.4880608889765333e-08,127.06175156707616,3.161373745588949e-06,125.84118756258127,3.1310053699681863e-06,127.06175156707616,3.161373745588949e-06,False
80178409,618.29,1.2,1.3383057166546945e-08,133.24465156707618,1.7832207890588093e-06,131.40264751030952,1.7585691434660898e-06,133.24465156707618,1.7832207890588093e-06,False
80178409,618.29,1.21,7.198626808732402e-09,139.42755156707608,1.0036869105866732e-06,136.83666521742552,9.850360866516999e-07,139.42755156707608,1.0036869105866732e-06,False
80178409,618.29,1.22,3.87207699544448e-09,145.6104515670761,5.638148798091581e-07,142.14326273550867,5.503896576955838e-07,145.6104515670761,5.638148798091581e-07,False
80178409,618.29,1.23,2.0827555913046164e-09,151.79335156707612,3.1614845169919513e-07,147.3224329724296,3.068366209979273e-07,151.79335156707612,3.1614845169919513e-07,False
80178409,618.29,1.24,1.1202956074032977e-09,157.97625156707613,1.7698010070463372e-07,152.37417531733317,1.7070411928970832e-07,157.97625156707613,1.7698010070463372e-07,False
80178409,618.29,1.25,6.025969886475094e-10,164.15915156707615,9.892181039325018e-08,157.29849036555512,9.47875966130828e-08,164.15915156707615,9.892181039325018e-08,False
80178409,618.29,1.26,3.241315312142021e-10,170.34205156707617,5.5213230004604974e-08,162.0953778745231,5.2540223033213877e-08,170.34205156707617,5.5213230004604974e-08,False
80178409,618.29,1.27,1.7434745193391548e-10,176.5249515670762,3.0776675508477575e-08,166.7648378486238,2.907502455108015e-08,176.5249515670762,3.0776675508477575e-08,False
80178409,618.29,1.28,9.377993520061808e-11,182.7078515670762,1.7134330480604554e-08,171.30687043601083,1.6065147208909773e-08,182.7078515670762,1.7134330480604554e-08,False
80178409,618.29,1.29,5.044338846568413e-11,188.89075156707622,9.528289558873059e-09,175.72147537982494,8.863986644347659e-09,188.89075156707622,9.528289558873059e-09,False
80178409,618.29,1.3,2.7133047537360503e-11,195.07365156707613,5.292942661255976e-09,180.0086528716934,4.884183335503883e-09,195.07365156707613,5.292942661255976e-09,False
